map,z_lo,z_hi,ell_min,ell_max,ell_effective,low_theory_cl,low_observed_cl,high_observed_cl,low_observed_over_theory,high_observed_over_theory,high_over_low_observed
summed,,,3420,3439,3429.509693877551,9.726465567274257e-10,9.168495643623949e-10,8.151226280301771e-10,0.9426338457900209,0.838046073768816,0.8890472981759425
summed,,,3440,3459,3449.5096376811593,9.657320257721137e-10,9.121825040295689e-10,8.127581199448946e-10,0.9445503304089647,0.8415979777569096,0.8910038466584627
summed,,,3460,3479,3469.509582132565,9.589276236246317e-10,8.963616854839697e-10,7.924220425372636e-10,0.9347542644520238,0.8263627233325526,0.8840427423104478
summed,,,3480,3499,3489.5095272206304,9.522309557223495e-10,8.935799956271031e-10,7.88149062357856e-10,0.9384067911857008,0.8276868732543743,0.8820128765357409
summed,,,3500,3519,3509.509472934473,9.456395101217928e-10,8.881199341041866e-10,7.835167110992459e-10,0.9391738866640651,0.8285575028462311,0.8822194852427786
summed,,,3520,3539,3529.509419263456,9.39150836280354e-10,8.818162588835604e-10,7.751526884910955e-10,0.938950618812335,0.8253761361286782,0.8790410481572338
summed,,,3540,3559,3549.509366197183,9.327625553981416e-10,8.730113793288662e-10,7.651510730398557e-10,0.935941708076209,0.8203063776646325,0.8764502859379348
summed,,,3560,3579,3569.5093137254903,9.264723451050425e-10,8.534954364914386e-10,7.534942599095039e-10,0.9212314226116163,0.8132938493960912,0.882833378707892
summed,,,3580,3599,3589.50926183844,9.202779470348179e-10,8.639522374096313e-10,7.527067983725772e-10,0.9387948936441748,0.8179124587281882,0.8712365866768297
summed,,,3600,3619,3609.5092105263157,9.141771466372749e-10,8.501602695410141e-10,7.517474580235427e-10,0.9299732252859945,0.8223214294830969,0.8842420481839234
summed,,,3620,3639,3629.5091597796145,9.081677864005769e-10,8.409628844055407e-10,7.397246076247308e-10,0.925999465075286,0.8145241646992875,0.8796162367470317
summed,,,3640,3659,3649.509109589041,9.022477454822372e-10,8.451875176606185e-10,7.340480211717349e-10,0.9367576942061285,0.8135770079197014,0.8685031496956972
summed,,,3660,3679,3669.5090599455043,8.964149512102844e-10,8.347752782755229e-10,7.221356602657233e-10,0.9312375670982067,0.8055819007600667,0.865065939371743
summed,,,3680,3699,3689.509010840108,8.906674547825564e-10,8.286546344415262e-10,7.264811328956827e-10,0.9303748890699395,0.8156592328536834,0.8766995352476323
summed,,,3700,3719,3709.508962264151,8.850035278910349e-10,8.258006487734851e-10,7.241825067392523e-10,0.9331043580598708,0.8182820564173123,0.8769459164446523
summed,,,3720,3739,3729.508914209115,8.794211943017365e-10,8.153654242930677e-10,7.077574814221199e-10,0.9271614438863629,0.8047992088524565,0.8680248883937588
summed,,,3740,3759,3749.5088666666666,8.739184280139931e-10,8.171205956246187e-10,7.061849569584978e-10,0.9350078559180297,0.8080673599746891,0.8642359043938672
summed,,,3760,3779,3769.5088196286474,8.684931773871516e-10,8.089572581954972e-10,6.963948063998079e-10,0.9314491803254376,0.8018425757757833,0.8608548836723746
summed,,,3780,3799,3789.5087730870714,8.631433511729563e-10,8.050001156099438e-10,6.953048229124456e-10,0.9326377994060898,0.8055496482334841,0.8637325752253058
summed,,,3800,3819,3809.5087270341205,8.578667801923782e-10,7.988002425215217e-10,6.854598632037665e-10,0.9311471908754752,0.799028332872443,0.8581117364712099
summed,,,3820,3839,3829.508681462141,8.526611865416265e-10,7.912378448052314e-10,6.812459302406368e-10,0.9279627796997226,0.7989643964019919,0.8609875459234766
summed,,,3840,3859,3849.5086363636365,8.475241050253481e-10,7.877019762590799e-10,6.751942853847108e-10,0.9294154249872586,0.7966667630822334,0.8571697237466818
summed,,,3860,3879,3869.5085917312663,8.424527740704932e-10,7.78929855019203e-10,6.690884806336379e-10,0.9245976498547622,0.7942148227499944,0.8589842542588675
summed,,,3880,3899,3889.5085475578408,8.374439736179834e-10,7.7581627913986e-10,6.698490962067509e-10,0.926409770182147,0.7998733256301582,0.8634120141812519
summed,,,3900,3919,3909.5085038363172,8.324937617937584e-10,7.792123297351512e-10,6.61406359646832e-10,0.935997800219184,0.7944880670597608,0.8488140323339588
summed,,,3920,3939,3929.5084605597963,8.275970493221273e-10,7.70708584511459e-10,6.62399418579099e-10,0.9312606722592054,0.8003888113444348,0.8594680685942852
summed,,,3940,3959,3949.508417721519,8.227468878102829e-10,7.610500136613702e-10,6.435045629249844e-10,0.9250111120892635,0.7821415947712099,0.8455483232029902
summed,,,3960,3979,3969.5083753148615,8.179326082001465e-10,7.635252335284687e-10,6.492735785970051e-10,0.9334818368576834,0.7937983790935123,0.8503629612822696
summed,,,3980,3999,3989.508333333333,8.131362364590976e-10,7.519257327651186e-10,6.358413597332426e-10,0.9247229419260323,0.7819616581129043,0.8456172358871277
summed,,,4000,4019,4009.5082917705736,8.083242346795845e-10,7.490676122161516e-10,6.288407446763453e-10,0.9266920130299917,0.7779560697269141,0.8394979764455315
summed,,,4020,4039,4029.5082506203476,8.034236019899413e-10,7.484621395792323e-10,6.318730462595572e-10,0.9315909287770748,0.7864755836080953,0.8442284690776494
summed,,,4040,4059,4049.5082098765433,7.982331919918714e-10,7.447767876281166e-10,6.30936469966105e-10,0.9330315941506238,0.790416229612925,0.8471484080155643
summed,,,4060,4079,4069.5081695331696,7.918825721350396e-10,7.422789044038432e-10,6.261557672616137e-10,0.9373598188965604,0.7907179540186111,0.8435586186630306
summed,,,4080,4096,4088.005870123517,7.589306282377275e-10,7.296855217614216e-10,6.139409091729275e-10,0.9614653759010697,0.8089552408742906,0.8413774028171851
segment_0,1.90743426,2.0,20,39,30.608333333333334,1.0263442816709522e-06,9.7140686367728e-07,9.663569315599791e-07,0.9464727197542031,0.941552409671626,0.9948014242989962
segment_0,1.90743426,2.0,40,59,50.165,1.0617944748958358e-06,1.0330536113689602e-06,1.0286288507080573e-06,0.9729318015808143,0.9687645538078054,0.9957168141012165
segment_0,1.90743426,2.0,60,79,69.975,1.0482936843691445e-06,1.0986137559529163e-06,1.0961674500030077e-06,1.0480018837603262,1.04566827631197,0.9977732793380265
segment_0,1.90743426,2.0,80,99,89.86944444444444,9.994631172663544e-07,9.88892140722334e-07,9.857929150693027e-07,0.9894233450325479,0.9863224545649656,0.9968659618927019
segment_0,1.90743426,2.0,100,119,109.80227272727272,9.334953048616201e-07,8.525755414045215e-07,8.502450932320955e-07,0.9133152967822437,0.9108188212667385,0.9972665786675198
segment_0,1.90743426,2.0,120,139,129.75576923076923,8.650802967041156e-07,8.556328048395097e-07,8.5232945005763e-07,0.9890790578624897,0.9852605050709566,0.9961392845585212
segment_0,1.90743426,2.0,140,159,149.72166666666666,8.02914510841911e-07,8.123286667356382e-07,8.094252221580949e-07,1.011724979143615,1.0081088474903224,0.9964257760479993
segment_0,1.90743426,2.0,160,179,169.6955882352941,7.502493823738121e-07,7.574277245461112e-07,7.554836302220747e-07,1.009567941461793,1.006976677317216,0.9974332939486715
segment_0,1.90743426,2.0,180,199,189.675,7.056385313073727e-07,7.20831085968936e-07,7.179710460024469e-07,1.0215302226104566,1.0174770993191447,0.9960323021271418
segment_0,1.90743426,2.0,200,219,209.65833333333333,6.65471372223382e-07,6.577344714964065e-07,6.557142860631322e-07,0.9883738038179974,0.985338082797385,0.9969285699308443
segment_0,1.90743426,2.0,220,239,229.64456521739132,6.264057212756503e-07,6.15577239132169e-07,6.138886996321199e-07,0.9827133090013458,0.980017708621754,0.997256981914358
segment_0,1.90743426,2.0,240,259,249.633,5.863687751005173e-07,5.916514070355776e-07,5.902967382413407e-07,1.0090090607811693,1.0066987931616072,0.9977103598873797
segment_0,1.90743426,2.0,260,279,269.6231481481482,5.448463401409337e-07,5.368875351219783e-07,5.354227264892055e-07,0.9853925695510836,0.9827040892863654,0.9972716657829651
segment_0,1.90743426,2.0,280,299,289.6146551724138,5.031468270129659e-07,4.951942600053315e-07,4.939457713481101e-07,0.9841943413320394,0.9817129808420342,0.9974787901273169
segment_0,1.90743426,2.0,300,319,309.60725806451615,4.635585862428626e-07,4.333226997035942e-07,4.3236872639759577e-07,0.9347744008274553,0.9327164661147573,0.9977984691163169
segment_0,1.90743426,2.0,320,339,329.6007575757576,4.280002373995589e-07,4.14678514483322e-07,4.1351264793525203e-07,0.9688744964321119,0.9661505106811844,0.9971885050530708
segment_0,1.90743426,2.0,340,359,349.595,3.9758805806216724e-07,3.9025501262813937e-07,3.8930441705711835e-07,0.9815561728142216,0.9791652670720968,0.9975641681970481
segment_0,1.90743426,2.0,360,379,369.58986486486486,3.724876869255175e-07,3.80707291832524e-07,3.7979859903284947e-07,1.0220667828642886,1.0196272584677246,0.9976131457968652
segment_0,1.90743426,2.0,380,399,389.5852564102564,3.519632482883129e-07,3.52637900254322e-07,3.520795290838745e-07,1.0019168250358244,1.00033037766337,0.9984165877517852
segment_0,1.90743426,2.0,400,419,409.5810975609756,3.347507930853375e-07,3.234687834007543e-07,3.228612484127532e-07,0.9662972876610719,0.9644824002864923,0.9981218126163093
segment_0,1.90743426,2.0,420,439,429.57732558139537,3.192304821195048e-07,3.040497891088141e-07,3.033892711600501e-07,0.9524459791248638,0.9503768848943301,0.997827599385285
segment_0,1.90743426,2.0,440,459,449.5738888888889,3.039166429230887e-07,3.0253329999831626e-07,3.017558252673431e-07,0.9954482817674367,0.9928900976433448,0.9974301184994264
segment_0,1.90743426,2.0,460,479,469.5707446808511,2.883041237085059e-07,2.7788121830833685e-07,2.7726740537802345e-07,0.9638475327161562,0.9617184860607777,0.9977910960155921
segment_0,1.90743426,2.0,480,499,489.5678571428571,2.718829658525243e-07,2.6794574833621596e-07,2.672232287896572e-07,0.9855187046972116,0.9828612394003579,0.9973034856830341
segment_0,1.90743426,2.0,500,519,509.56519607843137,2.556335477633492e-07,2.519046306496875e-07,2.5139003666714507e-07,0.9854130369574431,0.9834000226756916,0.9979571872846671
segment_0,1.90743426,2.0,520,539,529.5627358490566,2.399528922515993e-07,2.3839288021082107e-07,2.3780410433351397e-07,0.9934986737349157,0.9910449592921253,0.9975302287686343
segment_0,1.90743426,2.0,540,559,549.5604545454545,2.2580990816667464e-07,2.1836474432329687e-07,2.1769720616097229e-07,0.9670290648279156,0.9640728696470032,0.9969430131022604
segment_0,1.90743426,2.0,560,579,569.5583333333333,2.1324369177525695e-07,2.0707925629510514e-07,2.0634646988877703e-07,0.9710920617213443,0.9676556814925663,0.9964613239421537
segment_0,1.90743426,2.0,580,599,589.5563559322034,2.0276164930986413e-07,1.9497169229457307e-07,1.9436383859043287e-07,0.9615807178438054,0.9585828446946711,0.9968823489349324
segment_0,1.90743426,2.0,600,619,609.5545081967213,1.9357745203747333e-07,1.9053690057610963e-07,1.8999852183311965e-07,0.9842928428421762,0.9815116369872414,0.9971744121933225
segment_0,1.90743426,2.0,620,639,629.5527777777778,1.8582004183539908e-07,1.7880970542782368e-07,1.7821248895997617e-07,0.9622735183011895,0.9590595675241439,0.9966600444510627
segment_0,1.90743426,2.0,640,659,649.5511538461539,1.7866593581907554e-07,1.7412071245287338e-07,1.7349782887093147e-07,0.9745602129171124,0.9710739099512652,0.9964226910562952
segment_0,1.90743426,2.0,660,679,669.5496268656716,1.7152744937442296e-07,1.6946148423971598e-07,1.688816959115517e-07,0.9879554838468027,0.9845753348952568,0.996578642452204
segment_0,1.90743426,2.0,680,699,689.5481884057971,1.6462113116559237e-07,1.5519929761811404e-07,1.5480450256252512e-07,0.9427665605213166,0.9403683565192326,0.997456205912991
segment_0,1.90743426,2.0,700,719,709.5468309859154,1.5736256666071198e-07,1.5597278913936365e-07,1.554019781483078e-07,0.9911683092692253,0.9875409472912869,0.9963403168321506
segment_0,1.90743426,2.0,720,739,729.5455479452055,1.5007854776696764e-07,1.4673326955990417e-07,1.4623008350326385e-07,0.9777098175799396,0.974356999578118,0.9965707432394199
segment_0,1.90743426,2.0,740,759,749.5443333333334,1.4320442386611894e-07,1.402641379745322e-07,1.4005741411131182e-07,0.9794679115895497,0.9780243537884747,0.9985261816298482
segment_0,1.90743426,2.0,760,779,769.5431818181818,1.365994680705306e-07,1.3120955902159623e-07,1.3070823218910802e-07,0.96054223984129,0.956872190172946,0.9961791897158523
segment_0,1.90743426,2.0,780,799,789.5420886075949,1.3049141878138473e-07,1.2791325566636142e-07,1.2754214199726403e-07,0.9802426616317004,0.977398691717333,0.9970987082834842
segment_0,1.90743426,2.0,800,819,809.5410493827161,1.252231390716139e-07,1.203505192730161e-07,1.198630753080295e-07,0.9610885030137186,0.9571959000283563,0.9959497975751909
segment_0,1.90743426,2.0,820,839,829.5400602409638,1.2052281192372953e-07,1.1618624193874154e-07,1.1574691119077716e-07,0.9640186789889013,0.9603734707419977,0.9962187369121034
segment_0,1.90743426,2.0,840,859,849.5391176470588,1.1613976560344614e-07,1.1215848502224784e-07,1.11555396232958e-07,0.9657199189225834,0.9605271342966091,0.9946228875223287
segment_0,1.90743426,2.0,860,879,869.5382183908046,1.1218003927485506e-07,1.0974644009053208e-07,1.0915238731959473e-07,0.9783063083231737,0.9730107782558161,0.9945870429104825
segment_0,1.90743426,2.0,880,899,889.5373595505617,1.0847623912971095e-07,1.061976892942805e-07,1.0591879770200233e-07,0.9789949407011993,0.9764239482468547,0.9973738450042416
segment_0,1.90743426,2.0,900,919,909.5365384615385,1.0486305934751686e-07,1.0339141575396118e-07,1.0302756216193408e-07,0.9859660436886678,0.9824962460850972,0.9964808142980366
segment_0,1.90743426,2.0,920,939,929.535752688172,1.0105784602141154e-07,9.801333822817183e-08,9.776754937719512e-08,0.9698736128554071,0.967441452853455,0.9974922918102788
segment_0,1.90743426,2.0,940,959,949.535,9.739962865369557e-08,9.488032701341135e-08,9.449933628731628e-08,0.9741343814642086,0.9702227574533032,0.9959845129323678
segment_0,1.90743426,2.0,960,979,969.5342783505155,9.392542313857729e-08,9.122480145342259e-08,9.078646657744798e-08,0.9712471704155092,0.9665803309025491,0.9951950032338693
segment_0,1.90743426,2.0,980,999,989.5335858585859,9.052506722357374e-08,8.85918184796884e-08,8.817465771716431e-08,0.9786440507234232,0.9740358159513484,0.9952912044285475
segment_0,1.90743426,2.0,1000,1019,1009.5329207920792,8.728838651334872e-08,8.398375020816364e-08,8.367439635128258e-08,0.9621411686343898,0.9585971249277995,0.9963165034174553
segment_0,1.90743426,2.0,1020,1039,1029.532281553398,8.424097909824571e-08,8.165392230931022e-08,8.137662760219245e-08,0.9692898062602247,0.9659981219744286,0.9966040246533735
segment_0,1.90743426,2.0,1040,1059,1049.5316666666668,8.150751539975527e-08,7.860527146249334e-08,7.821845405336281e-08,0.9643929283940528,0.9596471401408668,0.99507898895413
segment_0,1.90743426,2.0,1060,1079,1069.5310747663552,7.901658184876661e-08,7.726763636526652e-08,7.694144128919736e-08,0.9778660954121317,0.9737379103092443,0.9957783738261755
segment_0,1.90743426,2.0,1080,1099,1089.530504587156,7.664775770248584e-08,7.429911532163523e-08,7.383474643820779e-08,0.9693579766551418,0.9632994969637994,0.9937500079049767
segment_0,1.90743426,2.0,1100,1119,1109.529954954955,7.437663753129898e-08,7.255741089752482e-08,7.211464863067364e-08,0.9755403484997746,0.9695873734588573,0.9938977664531539
segment_0,1.90743426,2.0,1120,1139,1129.529424778761,7.215330387960179e-08,6.977873288397366e-08,6.93704095076756e-08,0.9670899201013657,0.9614308115873689,0.9941483119652372
segment_0,1.90743426,2.0,1140,1159,1149.5289130434783,7.002378914034701e-08,6.921088926858773e-08,6.87579904477636e-08,0.9883910899175992,0.9819233048065079,0.9934562490727932
segment_0,1.90743426,2.0,1160,1179,1169.5284188034188,6.799166542920443e-08,6.658691717810059e-08,6.615849286352739e-08,0.9793394051721455,0.9730382752929356,0.993565938584793
segment_0,1.90743426,2.0,1180,1199,1189.5279411764707,6.60071060029382e-08,6.397874086425001e-08,6.348041227014648e-08,0.9692705034121947,0.961720883011001,0.9922110284233182
segment_0,1.90743426,2.0,1200,1219,1209.527479338843,6.402565102747495e-08,6.304436437070209e-08,6.252037424833517e-08,0.9846735387922605,0.9764894732816721,0.9916885493636537
segment_0,1.90743426,2.0,1220,1239,1229.5270325203253,6.213340172360975e-08,6.005442627812423e-08,5.9597412731722044e-08,0.966540131590839,0.9591847714508109,0.9923900106166086
segment_0,1.90743426,2.0,1240,1259,1249.5266,6.033070784989996e-08,5.882967749081142e-08,5.8486873078990536e-08,0.9751199610847756,0.9694378727414105,0.9941729340285025
segment_0,1.90743426,2.0,1260,1279,1269.5261811023622,5.863419634714669e-08,5.678170257685273e-08,5.648336344501629e-08,0.9684059152217901,0.9633177729699528,0.9947458579384327
segment_0,1.90743426,2.0,1280,1299,1289.5257751937984,5.7065440129658255e-08,5.5751753213545674e-08,5.5326028170142996e-08,0.9769792905631192,0.9695189951122231,0.9923639164893698
segment_0,1.90743426,2.0,1300,1319,1309.5253816793893,5.556743074894058e-08,5.405232646609701e-08,5.365990152965575e-08,0.9727339511216747,0.96567181182259,0.9927399066405144
segment_0,1.90743426,2.0,1320,1339,1329.525,5.4131638456221906e-08,5.266576470132313e-08,5.213934594759456e-08,0.9729202034761191,0.96319541463282,0.9900045360261266
segment_0,1.90743426,2.0,1340,1359,1349.5246296296295,5.275003682748915e-08,5.229317402405399e-08,5.182896859057185e-08,0.9913390998203611,0.9825390029597607,0.9911230205061063
segment_0,1.90743426,2.0,1360,1379,1369.5242700729927,5.139184950724026e-08,5.0147466181231985e-08,4.970591491832184e-08,0.9757863681120689,0.9671945142063647,0.9911949437023521
segment_0,1.90743426,2.0,1380,1399,1389.5239208633093,5.0081157343146584e-08,4.809505012140279e-08,4.758004302957047e-08,0.9603422259566534,0.9500587756700799,0.9892918899027588
