segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,1100,1119,1109.529954954955,4.253374867086463e-07,3.9706051268505186e-07,4.024378142108089e-07,4.01912904335698e-09,1.420976700510761e-09,0.9335187353402405,0.9461611703331393,-19.89967464873313,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1120,1139,1129.529424778761,4.1640212166018935e-07,3.8758864810761136e-07,3.9283563740750805e-07,2.156802743798427e-09,7.625449229108098e-10,0.9308037302074758,0.9434045048600568,-37.785935866690075,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1140,1159,1149.5289130434783,4.079075960290944e-07,3.781087398109882e-07,3.83225379258029e-07,3.1555540493039457e-09,1.1156568333317445e-09,0.9269470426434993,0.939490666485885,-26.709697218558034,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1160,1179,1169.5284188034188,3.998236982397969e-07,3.684354143095165e-07,3.7342470443330027e-07,1.949783937203646e-09,6.893527219226518e-10,0.9214946886128419,0.9339734139754176,-45.53298033369089,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1180,1199,1189.5279411764707,3.9212269548444925e-07,3.59544085265282e-07,3.644079175140501e-07,2.5843775176633106e-09,9.137154339428917e-10,0.9169173052355005,0.929321158174334,-35.655094582985306,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1200,1219,1209.527479338843,3.8477909840112557e-07,3.5269912274757605e-07,3.5747462079871307e-07,3.184613079189422e-09,1.1259307518751058e-09,0.9166275512707119,0.9290385633838456,-28.49196151728166,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1220,1239,1229.5270325203253,3.7776944698110024e-07,3.462870108818831e-07,3.5098054200949375e-07,1.7585772693570097e-09,6.217509562014316e-10,0.9166623019653778,0.9290866289328402,-50.63512293018114,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1240,1259,1249.5266,3.7107213421891764e-07,3.358963654421265e-07,3.4044217935429637e-07,2.131614767312492e-09,7.536396284220238e-10,0.9052050382310873,0.9174555240341739,-46.67452115070224,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1260,1279,1269.5261811023622,3.6466720979950686e-07,3.2979679186371733e-07,3.3425917409471337e-07,3.5777348214775396e-09,1.2649202767770051e-09,0.9043774241315494,0.9166142858813334,-27.567285129335385,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1280,1299,1289.5257751937984,3.5853626852840376e-07,3.2282676639661334e-07,3.2719372758537396e-07,2.9495667466949022e-09,1.0428293240751544e-09,0.9004019808697221,0.9125819514112927,-34.242901793598705,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1300,1319,1309.5253816793893,3.52662271492197e-07,3.164094597651489e-07,3.206880647006863e-07,3.050413394728201e-09,1.0784839984172937e-09,0.8972024663322961,0.9093347676341439,-33.614603258138395,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1320,1339,1329.525,3.4702946744072133e-07,3.106019611772415e-07,3.1480436658778024e-07,3.000587104448625e-09,1.060867744548265e-09,0.8950305098523016,0.907140159910352,-34.33746237519105,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1340,1359,1349.5246296296295,3.416232735692637e-07,3.0518916478843905e-07,3.093225326299955e-07,1.6895703651314932e-09,5.973533312381549e-10,0.8933500390644852,0.9054492376886634,-60.99255980594671,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1360,1379,1369.5242700729927,3.3643018151858705e-07,2.9828376059232636e-07,3.023198041693526e-07,2.2457028072698975e-09,7.939758417751055e-10,0.8866141534803018,0.898610828566967,-48.044813102847165,standard-halo-model-uncompensated,scale_dependent_camb
