segment,ell,UU_measured_cl,UU_candidate_cl,2UH_measured_cl,2UH_candidate_cl,HH_measured_cl,HH_candidate_cl,linear_projection_correction_cl
1,1009.5329207920792,1.7688771910976928e-07,2.239117811027694e-07,1.2370419904855906e-07,1.09264147131146e-07,2.1672373271354753e-07,1.8896151712530629e-07,-4.154296496570722e-10
1,1029.532281553398,1.7115285276233666e-07,2.156881023499561e-07,1.18115131561687e-07,1.0387753860036032e-07,2.1675766455996018e-07,1.889408691146492e-07,-4.1530208751317316e-10
1,1049.5316666666668,1.651495963101212e-07,2.079156184262269e-07,1.1225848883542642e-07,9.879708232667777e-08,2.155411947761261e-07,1.888922901404498e-07,-4.313617016210876e-10
1,1069.5310747663552,1.5780585651847984e-07,2.0049303373855797e-07,1.058910230708204e-07,9.39534513563618e-08,2.1413233961787857e-07,1.8881968107120021e-07,-3.5400463317537144e-10
1,1089.530504587156,1.528437329141244e-07,1.935518080803633e-07,1.0114093250153419e-07,8.943216395365806e-08,2.1317664916065094e-07,1.8871700395134153e-07,-4.263568372802654e-10
1,1109.529954954955,1.4697220754743354e-07,1.86863667401577e-07,9.59290532771004e-08,8.508481487487866e-08,2.1252801206448054e-07,1.8859170657408856e-07,-3.3498889499713065e-10
1,1129.529424778761,1.4187601905861347e-07,1.8059116897963424e-07,9.051013621982543e-08,8.101385800914264e-08,2.109570040419127e-07,1.8843837675177477e-07,-3.645949742033384e-10
1,1149.5289130434783,1.3761761920466368e-07,1.7461882120614447e-07,8.787035511581759e-08,7.714663581170505e-08,2.1064984458992278e-07,1.882603711554377e-07,-3.6853525972482496e-10
1,1169.5284188034188,1.329978901844207e-07,1.6889439261219706e-07,8.225643808066109e-08,7.34466752005991e-08,2.09410312033413e-07,1.8806031010782e-07,-3.003635307119823e-10
1,1189.5279411764707,1.2845730809701537e-07,1.635347881249133e-07,7.857857494914709e-08,6.998933232162992e-08,2.0946602859890153e-07,1.8783393851518878e-07,-3.5977864277590467e-10
1,1209.527479338843,1.2437319401117092e-07,1.5836572984195358e-07,7.499753085065905e-08,6.666338817600673e-08,2.0768446616183982e-07,1.87588027921713e-07,-3.121197976827345e-10
1,1229.5270325203253,1.200121570022675e-07,1.5345379898824125e-07,7.077107224307653e-08,6.350877432186833e-08,2.0690779210083454e-07,1.8732050181038485e-07,-2.805490604102011e-10
1,1249.5266,1.1615063457883512e-07,1.488364617542598e-07,6.800840653111405e-08,6.055096995074175e-08,2.0623169217712363e-07,1.8703108875258354e-07,-3.3773580195340823e-10
1,1269.5261811023622,1.1262064038225926e-07,1.443548351676384e-07,6.444581336849167e-08,5.76878511967099e-08,2.05714603754966e-07,1.867253331605174e-07,-2.7296233539193184e-10
1,1289.5257751937984,1.0919605556761079e-07,1.401200755655723e-07,6.128172667642782e-08,5.498850214717466e-08,2.0503064639125195e-07,1.8640010530817863e-07,-2.655727719386536e-10
1,1309.5253816793893,1.0609290953831324e-07,1.3611956642159952e-07,5.867864666803726e-08,5.2446597472750026e-08,2.038037577468149e-07,1.860575045458143e-07,-3.109934669941653e-10
1,1329.525,1.0296232133975425e-07,1.3222890242094274e-07,5.541605445263276e-08,4.998180031498522e-08,2.0345647294127088e-07,1.857006595465073e-07,-2.4886674523042943e-10
1,1349.5246296296295,9.987031031684584e-08,1.2855463634205796e-07,5.337355230396072e-08,4.766062068455663e-08,2.032219332209299e-07,1.8532754888134512e-07,-2.443703286181886e-10
1,1369.5242700729927,9.757789154605184e-08,1.2508207801002966e-07,5.113420108105332e-08,4.5475273675616884e-08,2.0268067793816076e-07,1.849404947849407e-07,-2.872422065693787e-10
1,1389.5239208633093,9.447372203223838e-08,1.216994038168622e-07,4.837715653598687e-08,4.335370769942123e-08,2.0169728868377282e-07,1.845410875053892e-07,-2.3519615800073696e-10
1,1409.5235815602837,9.147821786499276e-08,1.1849241408332824e-07,4.634914801624431e-08,4.1349161288571086e-08,2.015494310072398e-07,1.8412842187898998e-07,-2.1877751869124723e-10
1,1429.5232517482518,8.951337285420712e-08,1.1547312688992117e-07,4.357020696416515e-08,3.947057005638931e-08,2.0038575091307555e-07,1.8370445652306752e-07,-2.624699940777711e-10
1,1449.5229310344828,8.698486549049626e-08,1.1253254175101039e-07,4.224602714480662e-08,3.764828279004392e-08,2.0017604201030455e-07,1.8326977686405252e-07,-2.2833018948623504e-10
1,1469.522619047619,8.507958084763258e-08,1.0972277723032605e-07,4.0471957664537445e-08,3.591387690145451e-08,1.9927914214528431e-07,1.8282402002629335e-07,-1.969342397196712e-10
1,1489.5223154362416,8.26060923996926e-08,1.0708555586153554e-07,3.8101266792154626e-08,3.429468213385028e-08,1.9829972430287455e-07,1.8236899448754302e-07,-2.309213090006221e-10
1,1509.5220198675497,8.114261336962697e-08,1.0453726395699382e-07,3.668679499872772e-08,3.273784401088479e-08,1.9844416025922601e-07,1.8190469978732118e-07,-2.2697749238330348e-10
1,1529.5217320261438,7.860955498906453e-08,1.0207152537877724e-07,3.413607074695416e-08,3.123788081179211e-08,1.975317184712926e-07,1.8143056787458076e-07,-1.8495296690290193e-10
1,1549.5214516129033,7.678733365392034e-08,9.975201394236138e-08,3.301749953571284e-08,2.983523591914356e-08,1.9725843253101492e-07,1.8094835496502562e-07,-1.9474397320162856e-10
1,1569.521178343949,7.493963412259791e-08,9.754807096407316e-08,3.045425472167993e-08,2.851094299361074e-08,1.9501058645143622e-07,1.8045827411326114e-07,-2.2279810688241749e-10
1,1589.5209119496856,7.33099031019221e-08,9.539232414497032e-08,2.958434117382992e-08,2.722168738262548e-08,1.9554276390093104e-07,1.7995891795323983e-07,-1.8823100376609236e-10
1,1609.520652173913,7.162159770425333e-08,9.333753672378764e-08,2.8646352361742642e-08,2.600001662626265e-08,1.9474475807238303e-07,1.7945153073617574e-07,-1.648057605826854e-10
1,1629.520398773006,7.043078476572454e-08,9.14089982376821e-08,2.71477411963914e-08,2.4862205263992188e-08,1.9358846641177376e-07,1.7893723680617895e-07,-1.9040790512854288e-10
1,1649.5201515151516,6.854333622600195e-08,8.954972358138281e-08,2.5509106110801254e-08,2.3772210076684484e-08,1.929423069060959e-07,1.784145075642664e-07,-1.9817730862910506e-10
1,1669.5199101796406,6.705858570389036e-08,8.773703413588364e-08,2.4636457688616183e-08,2.271509625898877e-08,1.9251433005099242e-07,1.778831012153283e-07,-1.63377917812656e-10
1,1689.519674556213,6.59645484699594e-08,8.602024226327821e-08,2.3289886260019347e-08,2.1721449824503546e-08,1.9214068533031587e-07,1.7734444180279656e-07,-1.5314257093764135e-10
1,1709.5194444444444,6.476215802456704e-08,8.440414935635862e-08,2.2757303948849382e-08,2.0794217230916968e-08,1.916896598700459e-07,1.7679827849276327e-07,-1.7895694963381806e-10
1,1729.519219653179,6.330552045040848e-08,8.283374891219616e-08,2.0622630022525594e-08,1.9898773502696447e-08,1.9084679356320018e-07,1.7624303993539766e-07,-1.7606959601666859e-10
1,1749.519,6.20042823960128e-08,8.130933376196983e-08,2.0378099150229572e-08,1.903489663593286e-08,1.9056749296083786e-07,1.7567960995200363e-07,-1.4731645744592444e-10
1,1769.5187853107345,6.101422189851168e-08,7.986615824734333e-08,1.9075632667128337e-08,1.8224120339439682e-08,1.8933178159307428e-07,1.7510850587146605e-07,-1.4116158623784346e-10
1,1789.5185754189945,6.016099888001143e-08,7.850509453543047e-08,1.7795503907734895e-08,1.7466610925960104e-08,1.8870860777980005e-07,1.7452872887703544e-07,-1.6373218715852807e-10
1,1809.5183701657459,5.881076333512392e-08,7.718094567081099e-08,1.797218472819335e-08,1.6734310123710647e-08,1.8713594471071882e-07,1.7393944139275437e-07,-1.6193570330291726e-10
1,1829.518169398907,5.8063173747933336e-08,7.589292832970627e-08,1.6662006236821838e-08,1.6026608319440744e-08,1.865214793714755e-07,1.7334191083688352e-07,-1.3622487955496444e-10
1,1849.517972972973,5.714281032986738e-08,7.467052184391771e-08,1.5932980537827456e-08,1.5361072715283425e-08,1.865586366915825e-07,1.7273598969202815e-07,-1.2700641827418592e-10
1,1869.5177807486632,5.624162740925445e-08,7.351940073360643e-08,1.4671689098617047e-08,1.47405802014885e-08,1.8506993476873838e-07,1.721202625462548e-07,-1.4598671290680444e-10
1,1889.5175925925926,5.532030192227098e-08,7.240472923747947e-08,1.4561754190148303e-08,1.4143848310618715e-08,1.846517287310766e-07,1.7149444022763806e-07,-1.5270045362600168e-10
1,1909.5174083769634,5.460113690036853e-08,7.131119315741436e-08,1.4016696835795513e-08,1.3561845578582217e-08,1.8414300304938397e-07,1.7086027530725946e-07,-1.286169716834705e-10
1,1929.5172279792746,5.4075308487080935e-08,7.02691190414327e-08,1.3246004083343163e-08,1.3012300879637054e-08,1.8295539139291063e-07,1.7021743193794277e-07,-1.1409414120240667e-10
1,1949.5170512820512,5.3246074828848006e-08,6.928932957390234e-08,1.2670110058092988e-08,1.2500878070648667e-08,1.8240524073712854e-07,1.695638315112942e-07,-1.2705551212288618e-10
1,1969.5168781725888,5.2397961045709525e-08,6.834877171515397e-08,1.209827674427309e-08,1.2013688204588125e-08,1.8124486401708623e-07,1.688994496031355e-07,-1.4165724863467838e-10
1,1989.5167085427136,5.1947212363108397e-08,6.742144043467759e-08,1.146201602543335e-08,1.1535862859494275e-08,1.800849616349756e-07,1.6822679707903677e-07,-1.255432338989145e-10
2,30.608333333333334,1.8414844143955844e-05,1.935050694102993e-05,1.3984427177337437e-05,1.4420807902669344e-05,2.9190966789689224e-06,2.7687627716647957e-06,7.889928740191592e-08
2,50.165,1.4756439344393002e-05,1.5244269752898994e-05,1.1178923926888939e-05,1.1336011336984058e-05,2.3849774598251678e-06,2.190262101435085e-06,4.8715104246577336e-08
2,69.975,1.2020861483812743e-05,1.2387789646476591e-05,9.117394921230923e-06,9.19020616131025e-06,2.007614228729017e-06,1.7886038595114953e-06,5.198644011442586e-08
2,89.86944444444444,9.492665759160678e-06,9.756414975479748e-06,7.214560308962526e-06,7.21338821118938e-06,1.6532620067288131e-06,1.419101437139633e-06,2.4652364396588256e-08
2,109.80227272727272,7.380658963410898e-06,7.617203178789715e-06,5.623247639139317e-06,5.6075158847296525e-06,1.3583903015920704e-06,1.1199231897212746e-06,-3.8976953154296755e-09
2,129.75576923076923,6.078683470354142e-06,6.353136795908416e-06,4.622043763462263e-06,4.658943401571235e-06,1.1673594225888673e-06,9.445808411074249e-07,1.9818694891005103e-08
2,149.72166666666666,5.046428386316751e-06,5.3511168270709945e-06,3.848514335433831e-06,3.906710458216396e-06,1.022176508042179e-06,8.06401094465761e-07,2.0386480532306095e-08
2,169.6955882352941,4.202418199736491e-06,4.428345930835696e-06,3.2151087848905696e-06,3.2146444206805277e-06,9.041857515464501e-07,6.799982649096504e-07,-1.2195786395030099e-08
2,189.675,3.530930567296877e-06,3.7847860061404504e-06,2.7195805869189556e-06,2.7325578826778155e-06,8.078792180152725e-07,5.934074288748541e-07,-3.01424159181306e-09
2,209.65833333333333,3.0775873328442307e-06,3.316532934131528e-06,2.381096230098783e-06,2.3818704801840498e-06,7.481109811869322e-07,5.317424791581486e-07,1.595296157770198e-08
2,229.64456521739132,2.6397693649323706e-06,2.8865782052908707e-06,2.0613902484967324e-06,2.0600989473025247e-06,6.848681215894899e-07,4.758059125623985e-07,-1.877055041996472e-09
2,249.633,2.3078307856093846e-06,2.52905885833968e-06,1.8022025997688373e-06,1.793007573321877e-06,6.313464880734752e-07,4.304278724235414e-07,-1.0612038124347075e-08
2,269.6231481481482,2.0308735872842332e-06,2.255595548400738e-06,1.6161745848036708e-06,1.589020861620653e-06,6.031997153239555e-07,3.971006771264305e-07,4.091946837443226e-09
2,289.6146551724138,1.81527332344943e-06,2.021920259130419e-06,1.4377227856956362e-06,1.4149191491141166e-06,5.612266578827311e-07,3.6955788164197053e-07,4.421834346333534e-09
2,309.60725806451615,1.613274793441047e-06,1.8156743474427323e-06,1.288059231581699e-06,1.261541194700557e-06,5.304193699235511e-07,3.4607054877670185e-07,-6.4130286793510094e-09
2,329.6007575757576,1.4576900985492281e-06,1.6425617661830177e-06,1.1726821204129344e-06,1.1331035225605157e-06,5.06659152447159e-07,3.27383112778305e-07,-3.0866255438274694e-09
2,349.595,1.3121721146690925e-06,1.4954547057060244e-06,1.0590952666898826e-06,1.0241983718132266e-06,4.835945617755931e-07,3.124391310847924e-07,2.4717535376228284e-09
2,369.58986486486486,1.1930416272578476e-06,1.3657865513303305e-06,9.658181382536312e-07,9.284231166322113e-07,4.6367750652596054e-07,3.0001184779889133e-07,-1.200467183400329e-09
2,389.5852564102564,1.0894516459494565e-06,1.2517281135860403e-06,8.758902467770033e-07,8.44404211407487e-07,4.4307482397026664e-07,2.898131254613435e-07,-3.8380140733029944e-09
2,409.5810975609756,9.831264286383803e-07,1.1521461755946411e-06,7.982185426025166e-07,7.712628739452129e-07,4.2728433348183813e-07,2.8164514448827336e-07,-8.31697467582177e-10
2,429.57732558139537,9.120917774592106e-07,1.064077370449561e-06,7.458715942390451e-07,7.067638589485181e-07,4.146237642862409e-07,2.750604931753643e-07,-1.4145015256150638e-10
2,449.5738888888889,8.378039981477003e-07,9.852371932159977e-07,6.864213992149214e-07,6.491947512439825e-07,4.0269662655571975e-07,2.6971416819804173e-07,-2.0305040905546368e-09
2,469.5707446808511,7.711467346085764e-07,9.146457275366909e-07,6.291793041896956e-07,5.978120158495895e-07,3.8939318516772023e-07,2.654431583267765e-07,-1.8437039544925645e-09
2,489.5678571428571,7.137984641572441e-07,8.513512277016317e-07,5.859191429837421e-07,5.518903838949838e-07,3.822784095856266e-07,2.620893981494821e-07,-7.071613274118123e-10
2,509.56519607843137,6.630146395759684e-07,7.943133294540845e-07,5.44704020716799e-07,5.106439539076605e-07,3.7246607550773437e-07,2.594863621090638e-07,-1.0205636203367945e-09
2,529.5627358490566,6.158111879332735e-07,7.426988169683505e-07,5.077173787891363e-07,4.734419860055798e-07,3.645584005045821e-07,2.574987168240655e-07,-1.545271990309174e-09
2,549.5604545454545,5.786390002975382e-07,6.957608726799771e-07,4.749686735339842e-07,4.39719827451439e-07,3.5438648708952927e-07,2.56007584444186e-07,-1.2702620127564774e-09
2,569.5583333333333,5.372027252382064e-07,6.52884369362104e-07,4.4065344292123135e-07,4.090143790605995e-07,3.485074617697862e-07,2.5491649283633766e-07,-9.188774928444711e-10
2,589.5563559322034,5.026677863683308e-07,6.136906938934939e-07,4.117314428582963e-07,3.810374212202979e-07,3.4332586876888255e-07,2.5415995080575144e-07,-9.87250336345541e-10
2,609.5545081967213,4.7143006504615854e-07,5.779007103549848e-07,3.877088163521942e-07,3.5557257022507037e-07,3.3658013744189426e-07,2.5368315950097245e-07,-1.1563599234442123e-09
2,629.5527777777778,4.408481966048084e-07,5.450206927331324e-07,3.6199247835613613e-07,3.3224893152454317e-07,3.3351508915015783e-07,2.5341665016029116e-07,-1.0606263389085862e-09
2,649.5511538461539,4.171826293438062e-07,5.145987821092344e-07,3.3971723904020957e-07,3.10732043665377e-07,3.2682825618799763e-07,2.53303020344817e-07,-8.209611134918534e-10
2,669.5496268656716,3.928032581913664e-07,4.866388168871349e-07,3.192963376745822e-07,2.910154579692454e-07,3.242962921514071e-07,2.5332016087562877e-07,-9.178009620688996e-10
2,689.5481884057971,3.688658869727741e-07,4.6082173510728235e-07,2.951318374989681e-07,2.728593309997344e-07,3.1601101584977856e-07,2.5342805105519763e-07,-1.025616967266943e-09
2,709.5468309859154,3.517448525723408e-07,4.3673006182978744e-07,2.8301184476742584e-07,2.559613739805987e-07,3.136945233545863e-07,2.535905640148606e-07,-7.440327838063826e-10
2,729.5455479452055,3.300466991242286e-07,4.1459181651794226e-07,2.6392256006691615e-07,2.404755392873017e-07,3.095768870327637e-07,2.5380088865651083e-07,-8.705519685677602e-10
2,749.5443333333334,3.136391802931504e-07,3.938953548650814e-07,2.491481140387361e-07,2.2603136728507304e-07,3.052701214157184e-07,2.540272872024566e-07,-7.807638410733592e-10
2,769.5431818181818,2.996038157982721e-07,3.746278218939487e-07,2.378296546002862e-07,2.1261757741303895e-07,3.0429482670054857e-07,2.542564591490721e-07,-6.982950987987449e-10
2,789.5420886075949,2.8495568894117463e-07,3.5678434712498394e-07,2.241774477277444e-07,2.0022163647315415e-07,3.009534484089499e-07,2.5447817891064146e-07,-8.189186984702342e-10
2,809.5410493827161,2.703523765252534e-07,3.3994159382815017e-07,2.0903929475087666e-07,1.885468457451348e-07,2.976160595158478e-07,2.546794012927782e-07,-6.023861312468739e-10
2,829.5400602409638,2.5702213401208506e-07,3.244406640526042e-07,1.973635915090659e-07,1.778235597536769e-07,2.944243902448323e-07,2.548535250626491e-07,-7.919759587953639e-10
2,849.5391176470588,2.466728983722115e-07,3.0969220047783003e-07,1.8767250871190483e-07,1.6764150509029114e-07,2.933906893175672e-07,2.549962895030938e-07,-5.525425167610914e-10
2,869.5382183908046,2.3449795036039745e-07,2.961327692874374e-07,1.770237373205483e-07,1.5829734432647568e-07,2.908565827863458e-07,2.5509716242899834e-07,-7.442092735773147e-10
2,889.5373595505617,2.2435940799007982e-07,2.831712190254514e-07,1.6929600097936195e-07,1.4938251694009145e-07,2.906087806066418e-07,2.551618577425197e-07,-5.129886107975937e-10
2,909.5365384615385,2.1303652982725988e-07,2.712561213869194e-07,1.5639015616264155e-07,1.4120092324664872e-07,2.8832368847418367e-07,2.5517665031851664e-07,-6.96817941624067e-10
2,929.535752688172,2.059260384995227e-07,2.598214778174973e-07,1.4859222839146582e-07,1.333646913502291e-07,2.841408197983087e-07,2.551541034531172e-07,-4.763391509698346e-10
2,949.535,1.960992010895708e-07,2.493082163273449e-07,1.4058724205101755e-07,1.2617051135215643e-07,2.84379908302069e-07,2.5507870404245476e-07,-6.444856155869612e-10
2,969.5342783505155,1.8877807917890055e-07,2.391997221284895e-07,1.3225019347627286e-07,1.1926777782796252e-07,2.8199160941801585e-07,2.5496603185245847e-07,-4.596311257990196e-10
2,989.5335858585859,1.8124182760595452e-07,2.298622454086604e-07,1.2603835534251622e-07,1.129002237802637e-07,2.810966790540113e-07,2.548024148886096e-07,-5.694895319451717e-10
2,1009.5329207920792,1.730729375951469e-07,2.2094003112243946e-07,1.184652487892018e-07,1.068292300233121e-07,2.797777140077679e-07,2.5460019228974924e-07,-4.816820523995531e-10
2,1029.532281553398,1.6640027535517042e-07,2.1256782763581873e-07,1.1301757531332498e-07,1.0114099347301608e-07,2.778136584244139e-07,2.543547428684394e-07,-4.648564694043664e-10
2,1049.5316666666668,1.6144407576740368e-07,2.0471360871516055e-07,1.066230338998713e-07,9.581594856874852e-08,2.77719411422738e-07,2.5406691566996794e-07,-5.201808780510236e-10
2,1069.5310747663552,1.5423263569025398e-07,1.9716561391159645e-07,1.0098057366376782e-07,9.070863924822186e-08,2.7592055997503933e-07,2.537461905637198e-07,-3.7578306676093236e-10
2,1089.530504587156,1.4904424944569783e-07,1.9021723527599046e-07,9.481813161731567e-08,8.601576527962057e-08,2.728775660881438e-07,2.533814419137602e-07,-5.166576560144477e-10
