segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,1060,1079,1069.5310747663552,4.266536971925134e-07,4.1955890866911525e-07,4.252414482567924e-07,3.078481764331008e-09,1.0884076656587913e-09,0.9833710839257139,0.9966899409403599,-6.5185028985475215,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1080,1099,1089.530504587156,4.158525439601467e-07,4.059754650674156e-07,4.1146468951878605e-07,4.609923443169124e-09,1.6298540637078627e-09,0.9762486029334532,0.9894485328872218,-6.06010017256457,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1100,1119,1109.529954954955,4.0557819738498217e-07,3.9706051268505186e-07,4.024378142108089e-07,4.01912904335698e-09,1.420976700510761e-09,0.9789986622682156,0.9922570217175841,-5.994246560741415,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1120,1139,1129.529424778761,3.957998037923496e-07,3.8758864810761136e-07,3.9283563740750805e-07,2.156802743798427e-09,7.625449229108098e-10,0.9792542704517203,0.9925109452899156,-10.76809436143694,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1140,1159,1149.5289130434783,3.8648172262580706e-07,3.781087398109882e-07,3.83225379258029e-07,3.1555540493039457e-09,1.1156568333317445e-09,0.9783353718309583,0.9915743923266176,-7.504980532243196,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1160,1179,1169.5284188034188,3.7759598613658437e-07,3.684354143095165e-07,3.7342470443330027e-07,1.949783937203646e-09,6.893527219226518e-10,0.9757397531663531,0.9889530560269906,-13.288656932431351,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1180,1199,1189.5279411764707,3.691179073901657e-07,3.59544085265282e-07,3.644079175140501e-07,2.5843775176633106e-09,9.137154339428917e-10,0.9740629703051389,0.9872398770641678,-10.477903479829038,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1200,1219,1209.527479338843,3.6101722692616344e-07,3.5269912274757605e-07,3.5747462079871307e-07,3.184613079189422e-09,1.1259307518751058e-09,0.9769592596746398,0.9901871548966972,-7.387758230010642,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1220,1239,1229.5270325203253,3.5327715179719886e-07,3.462870108818831e-07,3.5098054200949375e-07,1.7585772693570097e-09,6.217509562014316e-10,0.9802134361654712,0.9934991273111726,-11.242670148867699,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1240,1259,1249.5266,3.458740985735637e-07,3.358963654421265e-07,3.4044217935429637e-07,2.131614767312492e-09,7.536396284220238e-10,0.9711521239301039,0.9842950968526716,-13.239395534877387,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1260,1279,1269.5261811023622,3.387851592642674e-07,3.2979679186371733e-07,3.3425917409471337e-07,3.5777348214775396e-09,1.2649202767770051e-09,0.973468827796147,0.9866405447647618,-7.105876603901284,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1280,1299,1289.5257751937984,3.3199961100919843e-07,3.2282676639661334e-07,3.2719372758537396e-07,2.9495667466949022e-09,1.0428293240751544e-09,0.9723709175902289,0.9855244305581692,-8.79611303673316,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1300,1319,1309.5253816793893,3.254957378108501e-07,3.164094597651489e-07,3.206880647006863e-07,3.050413394728201e-09,1.0784839984172937e-09,0.9720848017648042,0.9852296895114565,-8.4250466942816,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1320,1339,1329.525,3.19255866512538e-07,3.106019611772415e-07,3.1480436658778024e-07,3.000587104448625e-09,1.060867744548265e-09,0.9728935119350214,0.9860566386034353,-8.157383783010085,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1340,1359,1349.5246296296295,3.132739611607518e-07,3.0518916478843905e-07,3.093225326299955e-07,1.6895703651314932e-09,5.973533312381549e-10,0.9741925682480704,0.9873866678350307,-13.534362243456643,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1360,1379,1369.5242700729927,3.075305947430086e-07,2.9828376059232636e-07,3.023198041693526e-07,2.2457028072698975e-09,7.939758417751055e-10,0.9699319862519387,0.9830560254402966,-11.646241187904334,painting-pair-model,scale_dependent_camb
