zbin,phi_lower,phi_upper,area_lower,area_upper,count,expected,sigma,pull
0,135.0,150.0,0.08333333333333333,0.16666666666666666,14,9.52685701947701,2.7494719699374293,
0,135.0,150.0,0.16666666666666666,0.25,21,19.31866522552658,3.5036072880777263,0.4798867670457136
0,135.0,150.0,0.25,0.3333333333333333,7,9.185033440304533,2.5541744954975143,
0,135.0,150.0,0.3333333333333333,0.41666666666666663,19,11.357015395382895,2.8117363708886427,
0,135.0,150.0,0.41666666666666663,0.5,20,15.254136337147994,3.1619867198113303,
0,135.0,150.0,0.5,0.5833333333333333,19,19.199097281720775,3.568931141103956,-0.05578624911748485
0,135.0,150.0,0.5833333333333333,0.6666666666666666,19,16.064489112973604,3.372478540550213,0.8704313020024357
0,135.0,150.0,0.6666666666666666,0.75,8,9.198551756783006,2.5478213436760404,
0,135.0,150.0,0.75,0.8333333333333333,10,11.866227575794841,2.9614970213125837,
0,135.0,150.0,0.8333333333333333,0.9166666666666666,14,13.956768010346572,3.286294849871102,0.013155237624257542
0,135.0,150.0,0.9166666666666666,1.0,13,16.351355720970936,3.2869580576187776,-1.0195918725530715
0,150.0,165.0,0.0,0.08333333333333333,4,8.336988136579027,2.5273087030849912,
0,150.0,165.0,0.08333333333333333,0.16666666666666666,7,7.919957788602384,2.572545957571913,
0,150.0,165.0,0.16666666666666666,0.25,11,13.503562226992601,3.2031116243072417,-0.7816031786073216
0,150.0,165.0,0.25,0.3333333333333333,3,6.316446032701563,2.2920032688467007,
0,150.0,165.0,0.3333333333333333,0.41666666666666663,3,4.405339532843218,1.8803457822430025,
0,150.0,165.0,0.41666666666666663,0.5,6,4.380043584104549,1.8031202431501243,
0,150.0,165.0,0.5,0.5833333333333333,5,5.649348797517888,1.9865042828418455,
0,150.0,165.0,0.5833333333333333,0.6666666666666666,10,10.728206037852232,2.7993023515822224,
0,150.0,165.0,0.6666666666666666,0.75,14,15.059582205775701,3.2591276814769654,-0.32511221079117764
0,150.0,165.0,0.75,0.8333333333333333,26,21.88721936488288,3.8074865999674583,1.080182563256367
0,150.0,165.0,0.8333333333333333,0.9166666666666666,18,18.182846740933847,3.584536060626613,-0.051009876268864704
0,150.0,165.0,0.9166666666666666,1.0,12,13.481144101028477,3.2393465680505256,-0.45723545471698185
0,165.0,180.0,0.0,0.08333333333333333,17,13.961597454602034,3.112679138954789,
