segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,920,939,929.535752688172,3.89250173790071e-06,3.850961492805949e-06,3.910332345168459e-06,8.230931155503263e-08,2.9100736177679913e-08,0.9893281370460829,1.0045807576896204,-1.4274637191694755,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,940,959,949.535,3.819766349598769e-06,3.75247609713437e-06,3.8100149714068894e-06,1.0149709911478285e-07,3.588464352741304e-08,0.9823836731606719,0.9974471270493013,-1.8751824136972377,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,960,979,969.5342783505155,3.748198962666306e-06,3.6846793528074737e-06,3.7416742591558486e-06,6.116500458841912e-08,2.1625094757888725e-08,0.9830532982663099,0.9982592430189949,-2.9373101283480243,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,980,999,989.5335858585859,3.677701327804816e-06,3.6273868673574933e-06,3.683196995252386e-06,8.385379677791864e-08,2.9646794164952468e-08,0.9863190466101946,1.0014943213050012,-1.6971298875479457,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1000,1019,1009.5329207920792,3.6082562998894534e-06,3.569357776058436e-06,3.6242122709229027e-06,8.67780372979777e-08,3.0680669315729585e-08,0.9892195784894191,1.0044220725212725,-1.2678512137632694,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1020,1039,1029.532281553398,3.540029342126737e-06,3.4902210009408554e-06,3.54397840547588e-06,7.496561709669265e-08,2.6504348102452776e-08,0.9859299637454536,1.0011155453719405,-1.8792516983759358,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1040,1059,1049.5316666666668,3.472738639221899e-06,3.4245075648546045e-06,3.4772083211030805e-06,7.878860210883202e-08,2.785597741568192e-08,0.9861115161899713,1.0012870769572753,-1.7314443376932793,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1060,1079,1069.5310747663552,3.406782209901152e-06,3.349120067804466e-06,3.4006151461540586e-06,8.238135596175005e-08,2.9126207721948136e-08,0.9830743092619475,0.9981897687121971,-1.97973394432789,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1080,1099,1089.530504587156,3.341770424329925e-06,3.284805434394098e-06,3.335333208087176e-06,7.560912069968375e-08,2.6731860983149268e-08,0.9829536495023444,0.998073710810329,-2.1309773371833525,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1100,1119,1109.529954954955,3.2779862724215687e-06,3.2308177042639476e-06,3.280586086911368e-06,8.154814728697826e-08,2.883162396991084e-08,0.985610504670364,1.0007931132938757,-1.6360010870996007,painting-pair-model,scale_dependent_camb
