n_realizations,seeds,segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,measured_uu,measured_uu_particle_shot,measured_uu_clustering,measured_2uh,measured_hh,measured_hh_parallel,measured_hh_residual,measured_coherent_total,measured_orthogonal_total,measured_total,cross_correlation,cross_correlation_jackknife_sem,linear_theory,corrected_two_halo_theory,one_halo_theory,particle_shot_theory,coherent_over_linear,coherent_over_linear_jackknife_sem,corrected_two_halo_over_linear,measured_total_over_baseline_total,measured_total_over_corrected_total,decomposition_valid,linear_power_evolution,two_halo_model
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,340,359,349.595,1.2839873677939972e-06,3.987073862891348e-08,1.2441166291650837e-06,9.768905465590802e-07,3.9893479756049184e-07,1.9176561055150663e-07,2.071691870089852e-07,2.4127727862756704e-06,2.4703992563789867e-07,2.659812711913569e-06,0.6933210783943952,0.0009734142415455807,2.365685373277634e-06,2.597379919771693e-06,2.221809377099259e-08,3.93008551874861e-08,1.019904342956983,0.004705437146207318,1.0979397129944837,1.0958338725530783,1.0003436923435278,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,360,379,369.58986486486486,1.1690648146015992e-06,3.987073862891348e-08,1.1291940759726858e-06,8.909926532301264e-07,3.8062393356123535e-07,1.7575984611551915e-07,2.048640874457162e-07,2.195946575318331e-06,2.4473482607462967e-07,2.440681401392961e-06,0.6795349294637407,0.0013554090028510411,2.1479389301199583e-06,2.3800482534457817e-06,2.646530399183991e-08,3.9300855187486097e-08,1.0223505633820287,0.0051866855113978,1.108061416491418,1.1025323170601384,0.9979013079628403,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,380,399,389.5852564102564,1.0705269120361973e-06,3.987073862891348e-08,1.0306561734072838e-06,8.244027903413802e-07,3.670351046107497e-07,1.648561320104956e-07,2.0217897260025408e-07,2.0199150957591594e-06,2.4204971122916755e-07,2.261964806988327e-06,0.6701912463501922,0.002009943028223342,1.9556479031274782e-06,2.1873570249061757e-06,3.109958937626952e-08,3.93008551874861e-08,1.0328623534578514,0.0034834323428972573,1.1184820239922266,1.1164416730557936,1.001863502867464,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,400,419,409.5810975609756,9.75033467164266e-07,3.987073862891348e-08,9.351627285353526e-07,7.476602786310485e-07,3.505137217718807e-07,1.4943813391658417e-07,2.0107558785529655e-07,1.8322611410829855e-06,2.4094632648421005e-07,2.0732074675671953e-06,0.6529474133487911,0.0012385907361171684,1.774791610293511e-06,2.0040869322036437e-06,3.609834255133173e-08,3.930085518748609e-08,1.0323810020602757,0.0028470168945258735,1.1291956309576043,1.1205371135596787,0.9969806663844206,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,420,439,429.57732558139537,8.989374687480374e-07,3.987073862891348e-08,8.590667301191239e-07,6.881103665783112e-07,3.3746702315833493e-07,1.377936835380878e-07,1.9967333962024713e-07,1.684970780235523e-06,2.3954407824916063e-07,1.9245148584846835e-06,0.638997243508534,0.0016213063738518751,1.6183169843982715e-06,1.8451405419001831e-06,4.1433370074884916e-08,3.930085518748611e-08,1.041187107643213,0.0069674546083936416,1.1401601538441803,1.1326997370897807,0.9992938748141582,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,440,459,449.5738888888889,8.260176565167345e-07,3.987073862891348e-08,7.86146917887821e-07,6.392845638663104e-07,3.293559422790233e-07,1.2996449655230218e-07,1.9939144572672114e-07,1.5553959783064334e-06,2.3926218435563464e-07,1.7946581626620683e-06,0.628173501857628,0.001496375603557931,1.4868830203000417e-06,1.7118824107825663e-06,4.707175629003934e-08,3.930085518748611e-08,1.0460782435948233,0.004447973412574502,1.1513228595731233,1.1407288977153358,0.9979998056151664,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,460,479,469.5707446808511,7.659560094547749e-07,3.987073862891348e-08,7.260852708258614e-07,5.959737033826267e-07,3.193867263445985e-07,1.2229440170285036e-07,1.9709232464174815e-07,1.4443533759113385e-06,2.3696306327066162e-07,1.6813164391820002e-06,0.6187922372860089,0.0017086346392739772,1.3685500780532516e-06,1.5911557718239846e-06,5.297679442687933e-08,3.930085518748611e-08,1.0553894951114366,0.004130150204348931,1.162658054930213,1.1509340953340332,0.9987424615494797,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,480,499,489.5678571428571,7.076251844286119e-07,3.987073862891348e-08,6.677544457996984e-07,5.521499655919579e-07,3.1102989630726967e-07,1.1413985575868779e-07,1.968900405485819e-07,1.3340442671503441e-06,2.3676077917749536e-07,1.5708050463278396e-06,0.6057837117710478,0.002125538065284547,1.2595347776671693e-06,1.4788753457587191e-06,5.910894406429323e-08,3.930085518748611e-08,1.0591563574141054,0.004887528656144658,1.1741441141449056,1.1567519566165592,0.995891612430918,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,1,0.40720486,0.44933801,500,512,506.02764067127345,6.682959785932654e-07,3.987073862891348e-08,6.284252399643519e-07,5.234082268674848e-07,3.0434985383910074e-07,1.0898518810610824e-07,1.953646657329925e-07,1.260818654937945e-06,2.3523540436190598e-07,1.4960540592998508e-06,0.5984077235998603,0.002118550513374978,1.1789365309356548e-06,1.3955383518304632e-06,6.429387078757794e-08,3.9300855187486116e-08,1.0694542257820316,0.003423747907080812,1.1837264477018994,1.166485456973152,0.997946133968184,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,20,39,30.608333333333334,1.8414844143955844e-05,4.6382033962654055e-08,1.836846210999319e-05,1.3984427177337433e-05,2.919096678968923e-06,2.661684499050399e-06,2.574121799185239e-07,3.501457378638102e-05,3.0379421388117794e-07,3.53183680002622e-05,0.9548915457501266,0.0009465245229515998,3.6810266045923534e-05,3.688783100505148e-05,5.3732263344298295e-12,4.7005744261433366e-08,0.951217623439552,0.013240697898675156,1.0021071556242267,0.9582468027595702,0.9562344380161678,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,40,59,50.165,1.4756439344393002e-05,4.6382033962654055e-08,1.4710057310430347e-05,1.1178923926888939e-05,2.384977459825168e-06,2.1238588253928773e-06,2.6111863443229085e-07,2.8012840062712165e-05,3.075006683949449e-07,2.8320340731107103e-05,0.9436711615368854,0.0009580594705154597,2.9069036145303597e-05,2.9184820384323114e-05,3.378663970276932e-11,4.700574426143336e-08,0.9636659407174024,0.011191042858210373,1.0039830780229781,0.9726702542627355,0.968817612469386,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,60,79,69.975,1.2020861483812741e-05,4.6382033962654055e-08,1.1974479449850087e-05,9.117394921230923e-06,2.0076142287290175e-06,1.7355011234064152e-06,2.7211310532260235e-07,2.2827375494487426e-05,3.184951392852564e-07,2.3145870633772683e-05,0.9297631234104634,0.0009284717003473563,2.3702280596027903e-05,2.3861246476632348e-05,1.2084088683682195e-10,4.7005744261433366e-08,0.9630877249133952,0.011260605103759067,1.0067067757450767,0.9745873005250484,0.9681073059200815,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,80,99,89.86944444444444,9.49266575916068e-06,4.6382033962654055e-08,9.446283725198025e-06,7.2145603089625275e-06,1.6532620067288131e-06,1.377522684206861e-06,2.7573932252195217e-07,1.8038366718367413e-05,3.221213564846062e-07,1.8360488074852016e-05,0.9128061068327005,0.0006762081503101504,1.864963082920113e-05,1.8841694175454388e-05,3.1708182597737616e-10,4.700574426143336e-08,0.9672237956648121,0.004640954162138482,1.010298506603816,0.9820042565949586,0.9720192465999347,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,100,119,109.80227272727272,7.380658963410899e-06,4.6382033962654055e-08,7.334276929448245e-06,5.623247639139317e-06,1.3583903015920702e-06,1.0778470159792811e-06,2.8054328561278906e-07,1.4035371584566841e-05,3.269253195754431e-07,1.4362296904142286e-05,0.890771422690312,0.001624548443913767,1.4478420566432394e-05,1.4692824191799898e-05,6.854741442036092e-10,4.7005744261433366e-08,0.9693993567991288,0.0068561190620542636,1.0148084954697745,0.9887227302720656,0.9743415684229473,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,120,139,129.75576923076923,6.078683470354141e-06,4.6382033962654055e-08,6.032301436391487e-06,4.622043763462263e-06,1.1673594225888673e-06,8.853705661358611e-07,2.8198885645300617e-07,1.153971576598961e-05,3.283708904156602e-07,1.186808665640527e-05,0.8708838629639711,0.0015217032729263594,1.2076474032473702e-05,1.23189985650821e-05,1.297978049353979e-09,4.7005744261433366e-08,0.955553395383392,0.009753751947204672,1.0200823959010095,0.9788292120836666,0.9596342339350342,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,140,159,149.72166666666666,5.046428386316751e-06,4.6382033962654055e-08,5.000046352354097e-06,3.848514335433832e-06,1.0221765080421787e-06,7.40546264289452e-07,2.8163024375272673e-07,9.589106952077382e-06,3.2801227771538077e-07,9.917119229792762e-06,0.8511638100155777,0.0005680398784098734,1.0132207487459914e-05,1.0396636617313824e-05,2.231701241586747e-09,4.7005744261433366e-08,0.9463985971413733,0.003958338867352409,1.0260978794780091,0.9740384881605159,0.9493814658453293,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,160,179,169.6955882352941,4.20241819973649e-06,4.6382033962654055e-08,4.156036165773836e-06,3.2151087848905688e-06,9.041857515464499e-07,6.218018856409434e-07,2.8238386590550655e-07,7.992946836305348e-06,3.287658998681606e-07,8.32171273617351e-06,0.8292723551495164,0.001634849829539532,8.251709829675937e-06,8.52374250116073e-06,3.5648612803549287e-09,4.700574426143336e-08,0.9686412878407346,0.006215798951060559,1.0329668247066168,1.0023405979968294,0.970539870962777,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,180,199,189.675,3.530930567296876e-06,4.6382033962654055e-08,3.484548533334222e-06,2.7195805869189556e-06,8.078792180152727e-07,5.306367882376292e-07,2.772424297776435e-07,6.734765908490806e-06,3.2362446374029756e-07,7.058390372231105e-06,0.8104485687196678,0.001089571087085179,6.9947748175296115e-06,7.278574306754692e-06,5.372794483691698e-09,4.7005744261433366e-08,0.9628281230173134,0.0026223003532767847,1.0405730701314144,1.0015945468174554,0.9628203210397094,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,200,219,209.65833333333333,3.0775873328442303e-06,4.6382033962654055e-08,3.031205298881576e-06,2.3810962300987836e-06,7.481109811869321e-07,4.6760436014368264e-07,2.805066210432495e-07,5.879905889124042e-06,3.2688865500590353e-07,6.206794544129946e-06,0.7905990009866632,0.0012662108438195882,6.114511249858514e-06,6.412892032010208e-06,7.724232483713623e-09,4.700574426143336e-08,0.9616313796560763,0.003178417419172894,1.048798795187203,1.0060871857894522,0.9596718138023028,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,220,239,229.64456521739132,2.6397693649323706e-06,4.6382033962654055e-08,2.5933873309697164e-06,2.0613902484967324e-06,6.8486812158949e-07,4.0963122880380886e-07,2.7523689278568116e-07,5.064408808270258e-06,3.216189267483352e-07,5.3860277350185925e-06,0.7733802074520754,0.0009284798360150986,5.232770957139126e-06,5.534819771400845e-06,1.0678038188457458e-08,4.7005744261433366e-08,0.9678254312585247,0.005176060886969054,1.0577225368233691,1.0180651758939347,0.9630798949264907,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,240,259,249.633,2.3078307856093846e-06,4.6382033962654055e-08,2.2614487516467304e-06,1.8022025997688375e-06,6.313464880734753e-07,3.590545892592627e-07,2.722918988142126e-07,4.42270594067483e-06,3.1867393277686665e-07,4.7413798734516975e-06,0.7541302409178953,0.000901152051455519,4.5031776527986896e-06,4.806343381166324e-06,1.4280550316753903e-08,4.700574426143336e-08,0.9821300161067714,0.004736033578657537,1.0673226223218664,1.038759409235008,0.974063392101926,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,260,279,269.6231481481482,2.0308735872842332e-06,4.6382033962654055e-08,1.984491553321579e-06,1.616174584803671e-06,6.031997153239555e-07,3.290540950140858e-07,2.741456203098697e-07,3.929720233139336e-06,3.2052765427252373e-07,4.25024788741186e-06,0.7385894263377064,0.001921373363074772,3.993614035097408e-06,4.302950849215986e-06,1.8563635893616483e-08,4.700574426143337e-08,0.9840010072589516,0.00505441746344014,1.0774578643304054,1.0470696819073197,0.9729262231260848,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,280,299,289.6146551724138,1.8152733234494294e-06,4.6382033962654055e-08,1.7688912894867754e-06,1.4377227856956364e-06,5.612266578827311e-07,2.921387567446488e-07,2.690879011380823e-07,3.4987528319270606e-06,3.1546993510073634e-07,3.814222767027797e-06,0.7214819037780646,0.0014479538346158093,3.5418807072441817e-06,3.853956601039586e-06,2.35435009918373e-08,4.700574426143336e-08,0.9878234534469464,0.003585773372842361,1.0881102215433507,1.0558606857942907,0.9718988622811621,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,300,319,309.60725806451615,1.6132747934410473e-06,4.6382033962654055e-08,1.5668927594783933e-06,1.2880592315816995e-06,5.304193699235511e-07,2.6471125321543043e-07,2.657081167081207e-07,3.119663244275523e-06,3.1209015067077476e-07,3.4317533949462976e-06,0.7064420049010083,0.0014406294098473027,3.1181373684358174e-06,3.427769236960424e-06,2.9220260979781896e-08,4.700574426143338e-08,1.000489354912696,0.002445592998048504,1.099300265491488,1.0743152839859935,0.979383006464943,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,320,339,329.6007575757576,1.4576900985492283e-06,4.6382033962654055e-08,1.4113080645865743e-06,1.1726821204129347e-06,5.06659152447159e-07,2.4360084627218153e-07,2.6305830617497744e-07,2.827591031271691e-06,3.094403401376315e-07,3.1370313714093217e-06,0.6933961887200497,0.0017532821219481594,2.785215377756894e-06,3.094199847623232e-06,3.557822475072585e-08,4.7005744261433366e-08,1.0152144978995932,0.002958656968796498,1.1109373703498586,1.093881053757681,0.9874865752532785,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,340,359,349.595,1.3121721146690927e-06,4.6382033962654055e-08,1.2657900807064386e-06,1.0590952666898826e-06,4.835945617755931e-07,2.2153807353643137e-07,2.6205648823916174e-07,2.546423420932753e-06,3.084385222018158e-07,2.854861943134568e-06,0.6768360514790279,0.0012753313848217081,2.5144885622107173e-06,2.8236291119274403e-06,4.2586809569753e-08,4.700574426143337e-08,1.0127003396245153,0.0037902414614059614,1.1229437088570127,1.096303001295843,0.9799672907454978,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,360,379,369.58986486486486,1.1930416272578474e-06,4.6382033962654055e-08,1.1466595932951933e-06,9.65818138253631e-07,4.636775065259605e-07,2.033743670820122e-07,2.603031394439483e-07,2.3158520986308365e-06,3.0668517340660235e-07,2.6225372720374393e-06,0.6622776407652827,0.0015502602687176193,2.2628231796927773e-06,2.569006862446102e-06,5.020198157062392e-08,4.700574426143337e-08,1.0234348487384943,0.004973062839802662,1.1353104765326363,1.111230054614148,0.9836182292180289,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,380,399,389.5852564102564,1.0894516459494565e-06,4.6382033962654055e-08,1.0430696119868025e-06,8.758902467770033e-07,4.4307482397026654e-07,1.838764440030457e-07,2.591983799672208e-07,2.1028363027668513e-06,3.0558041392987486e-07,2.4084167166967267e-06,0.6442056231137814,0.002182919498195234,2.042048558794216e-06,2.344266411475375e-06,5.836810074301114e-08,4.700574426143337e-08,1.0297680207999211,0.004920850195899861,1.147997387907177,1.1215384138846567,0.9831715944110373,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,400,419,409.5810975609756,9.8312642863838e-07,4.6382033962654055e-08,9.36744394675726e-07,7.982185426025167e-07,4.272843334818383e-07,1.7004447674732279e-07,2.572398567345155e-07,1.9050074140255655e-06,3.0362189069716957e-07,2.2086293047227346e-06,0.6308451670687312,0.001186044685031933,1.8598893481903894e-06,2.15919299925163e-06,6.702003923071446e-08,4.7005744261433366e-08,1.0242584677841586,0.0037242253587724036,1.1609255149250965,1.1189079354390126,0.9715867744401251,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,420,439,429.57732558139537,9.120917774592106e-07,4.6382033962654055e-08,8.657097434965566e-07,7.45871594239045e-07,4.1462376428624085e-07,1.606555890331467e-07,2.539681752530942e-07,1.7722369267687481e-06,3.003502092157482e-07,2.072587135984496e-06,0.6224734383109732,0.002110188599534525,1.6985686943264008e-06,1.9942068917489423e-06,7.608544340820332e-08,4.7005744261433366e-08,1.0433707701598502,0.0050423996634288756,1.1740513636039798,1.1377464895990965,0.9788830189434825,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,440,459,449.5738888888889,8.378039981477001e-07,4.6382033962654055e-08,7.914219641850461e-07,6.864213992149212e-07,4.026966265557198e-07,1.4883790146807283e-07,2.5385872508764695e-07,1.62668126486804e-06,3.00240759050301e-07,1.9269220239183413e-06,0.6079498747181176,0.001472035064277779,1.5515050582213285e-06,1.8421706349693868e-06,8.548702893134008e-08,4.7005744261433366e-08,1.0484537296532535,0.005136625574815287,1.1873442662708957,1.1442544568482307,0.9758230268275176,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,2,0.36610056,0.40720486,460,479,469.5707446808511,7.711467346085765e-07,4.6382033962654055e-08,7.247647006459224e-07,6.291793041896958e-07,3.893931851677203e-07,1.3655004047100628e-07,2.52843144696714e-07,1.4904940453066245e-06,2.99225178659368e-07,1.7897192239659925e-06,0.5921772833475073,0.001818358092811755,1.4234618678035211e-06,1.7092215988602724e-06,9.514481117806264e-08,4.700574426143336e-08,1.0470909541163458,0.00402447075442076,1.2007498321663466,1.1431432182038768,0.966698791385304,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
